app,date,score,content
Coupang Eats,2025-02-18 10:06:32,5,모든면에서 만족합니다
Coupang Eats,2025-02-18 07:16:26,5,넘 편하고 좋아요.
Coupang Eats,2025-02-18 05:05:37,4,오늘 처음 시켰는데 가격도 적당했고 족발 과 막국수 순두부찌개 모두 맛있었습니다 사업 번창하세요
Coupang Eats,2025-02-18 02:35:26,5,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요
Coupang Eats,2025-02-17 22:27:01,1,답변을 달아주실 줄 몰랐네요. 구매영수증에 배달기사 요구사항이 표시되지않습니다. 배달기사는 요구사항을 볼 수 없는구조에요
Coupang Eats,2025-02-17 22:12:46,5,배달비가 없다는게 엄청난 매리트!!!!! 원래 시키던 어플에서 검색해보고 주문은 쿠잇으로!!ㅋㅋ
Coupang Eats,2025-02-17 21:53:43,5,다시돌아왔어요. 와우회원 쿠폰이랑 무료 등등 빠른배송. 역시 좋으네요 많이 이용중입니다
Coupang Eats,2025-02-17 21:15:58,5,편리하네요~ 구독하나로 정말 굿
Coupang Eats,2025-02-17 20:57:45,5,쓰기에 직관적이라 편해요^^
Coupang Eats,2025-02-17 20:48:57,5,배달무료 넘좋아요^^
Coupang Eats,2025-02-17 20:41:05,5,배달이 잘되는편인것 같아요~
Coupang Eats,2025-02-17 20:22:10,5,무료배달 유용하게 잘 쓰고있어요
Coupang Eats,2025-02-17 19:59:26,5,쿠팡이츠 배달료가 합리적임
Coupang Eats,2025-02-17 19:52:52,5,배민에서 쿠팡이츠로 갈아타길 잘했네요.
Coupang Eats,2025-02-17 19:46:36,5,편리하고 저렴해요.
Coupang Eats,2025-02-17 19:28:20,5,무료에..면류는 한집배달!! 좋아요
Coupang Eats,2025-02-17 19:19:51,5,쿠팡 쿠플 쿠잇 구독묶음 가성비 굿
Coupang Eats,2025-02-17 19:01:46,5,이제 쿠팡없는시대로 돌아갈수없습니다 무료배달만세!!!
Coupang Eats,2025-02-17 18:39:43,5,일반카드 결재가 생겼네요 법인카드 결재도 되어서 좋아요
Coupang Eats,2025-02-17 18:37:25,5,쿠팡이츠야 쿠폰많이 주길바래~
Coupang Eats,2025-02-17 18:10:35,5,다음에 또 이용할게요
Coupang Eats,2025-02-17 16:49:18,5,행복해요 전 못해요
Coupang Eats,2025-02-17 16:20:11,5,배달비 무료 시스템이 참 좋아요
Coupang Eats,2025-02-17 16:19:58,1,계정 부모님이랑 같이쓰는데 카드 무조건 본인명의로 하는거좀 고쳐라 걍 이러니까 배민쓰지
Coupang Eats,2025-02-17 15:19:15,5,배민에서 갈아탐 여기는 뭐 월정액결제없이 다 무료배달이네
Coupang Eats,2025-02-17 15:17:32,4,웹 사용 시 가까운 거리순으로 했으면 합니다. 식당이 너무 먼 관계로. 나이 든 사람들은 가까운 데로 착각하고. 무심코 시키다 보니. 어쩔 땐 너무 식당이 멉니다.
Coupang Eats,2025-02-17 15:06:08,5,쿠팡이츠는 가장 정확합니다. 사용이 간편하고 사용자의 편의성에 최대 집중을 했으며 특히 배달 시간은 어느 다른 앱보다 정확합니다
Coupang Eats,2025-02-17 13:49:34,5,"빠른배달감사합니다,맵으로배달현황 실시간볼수있어좋아요"
Coupang Eats,2025-02-17 12:42:59,5,배달도 빠르고 할인도 해주고 짱좋아요
Coupang Eats,2025-02-17 11:43:58,3,이용해 보면 편리한 반면에 혼술로 운동도 겸비하면 좋을것 같아요
Coupang Eats,2025-02-17 10:38:42,5,정확. 신속. 친절
Coupang Eats,2025-02-17 09:20:28,5,수수료와 배달 수수료가 정말 합리적이에요~~
Coupang Eats,2025-02-17 07:27:43,5,유용하게 잘 이용하고있습니다
Coupang Eats,2025-02-17 00:43:12,5,배송빠르고 배달비 없어 좋아요
Coupang Eats,2025-02-17 00:21:33,5,배달앱중에서 제일 좋아요 배달에 문제 생기면 바로바로 처리해주는점 가장 최고로 좋아요
Coupang Eats,2025-02-16 23:07:33,5,말이 필요 없어요~ 강추합니다!
Coupang Eats,2025-02-16 22:26:31,5,배민보다 쿠팡이츠가 훨씬 낫다!!
Coupang Eats,2025-02-16 22:22:36,2,무료배송이라면서 다른플랫폼이랑 비교해보면 최소주문이 높거나 음식가격을 더 높이 받습니다.
Coupang Eats,2025-02-16 22:06:53,5,사용하고 있는데 다른배달앱보다 좋음. 특히 와우멤버는 배달무료라 좋아요
Coupang Eats,2025-02-16 21:23:27,5,사장님들께 수수료가 나가서 죄송하지만 무배달이어서 자주 이용해요^^ 쿠폰도 자주 줘서 고객한테는 너무 좋아요~~~
Coupang Eats,2025-02-16 20:37:12,4,배달무료합격 몇몇업체는무료배달아님참고. 아쉬운점: 음식점이 ㅂ민보다 조금적음
Coupang Eats,2025-02-16 20:36:07,1,"요기요 쓰다가 패스 지원하는곳이 적어서 배민에서 잘 정착하다가 잘쓰지도 않는 쿠팡 월회비 꼬박꼬박 나가고 있길래 이츠나 한번 써볼까하고 깔아봤는데 위에 두 어플에는 없는 업체도 있어서 만족스럽고 첫쿠폰1만원 ,롯카 쿠폰1.2만 짜리 주길래 음 이츠도 자주 써볼까? 하고 더 할인율이 높은 롯카쿠폰으로 첫 주문했더니 다음에 첫쿠폰 쓰려하니깐 '첫 주문만' 적용된다는거 보고 굳이 저렇게 제한 걸어놔야 하나? 싶어서 그냥 쿠폰 뿌리는 타어플 쓰렵니다"
Coupang Eats,2025-02-16 20:32:48,5,사용하기 편하고 좋아요
Coupang Eats,2025-02-16 20:11:55,5,무료배송 너무좋아요
Coupang Eats,2025-02-16 20:07:30,5,이벤트도 많고 할인 쿠폰도 많네요. 배달 무료라 좋아요.
Coupang Eats,2025-02-16 20:01:12,5,어디보단 백배 좋습니다ㅋ
Coupang Eats,2025-02-16 19:32:35,5,배달자의 이동이 보여서 좋았습니다
Coupang Eats,2025-02-16 19:06:14,5,음식이 빠르게 전달하는것에 만족합니다
Coupang Eats,2025-02-16 18:22:59,5,편하고 빠르고 세상좋아요
Coupang Eats,2025-02-16 18:14:25,5,엄청나게 맛나고 양도 아주 푸짐합니다 최고!!!! 대박나실듯
Coupang Eats,2025-02-16 17:58:45,5,쿠폰도 잘 주고 사용하기 편리합니다.
Coupang Eats,2025-02-16 16:58:54,5,잘 이용하고 있어 요 쿠팡 ^^
Coupang Eats,2025-02-16 15:38:30,5,요즘 여기서만 주문한다는 ㅎㅎ
Coupang Eats,2025-02-16 15:10:24,5,늘 잘애용하고 있어요 감사합니다
Coupang Eats,2025-02-16 14:00:59,5,배달료가없어 편히이용중
Coupang Eats,2025-02-16 13:21:57,5,배탈팁도 없고 좋음
Coupang Eats,2025-02-16 10:42:40,2,배달음식 기록 남아있는게 불편해요
Coupang Eats,2025-02-16 08:54:51,5,생활에 너무 편리합니다
Coupang Eats,2025-02-16 07:24:34,5,편하고 무료배송이라 좋다
Coupang Eats,2025-02-15 22:35:34,5,쿠폰도 많고 넘 좋네요..최고^^
Coupang Eats,2025-02-15 22:13:28,5,그냥 일단 쿠팡와우 혜택 수준이 다른 구독이랑 급이 다른 가성비를 자랑하죠. 근데 쿠팡 이츠의 배송지는 한 번 등록하면 삭제나 편집이 안 되나요? 똑같은 배송지가 다른 이름으로 쌓여 있네요
Coupang Eats,2025-02-15 21:18:53,5,간편정확하고 신뢰가능한 앱
Coupang Eats,2025-02-15 21:14:09,5,배달비 할인과 다양한 각종 할인 혜택이 좋아요!
Coupang Eats,2025-02-15 21:03:53,5,할인 쿠폰 젤 많고 조음
Coupang Eats,2025-02-15 20:53:28,1,상담원들은 다들 앵무새처럼 개선하겠다 하는데 7년이 넘도록 개선되는건 하나도 없는 스트레스 받는 배달앱ㅡㅡ 내가 배달을 끊어야지 에휴...
Coupang Eats,2025-02-15 20:44:39,5,좋은것 같습니다..이제 다른 배달은 사용안함
Coupang Eats,2025-02-15 20:23:49,5,배달비 공짜많아서 좋아요^^
Coupang Eats,2025-02-15 20:12:01,5,사용도 간편하고 좋아요
Coupang Eats,2025-02-15 20:09:25,5,배달도 빠르고 무료배송이라 좋아요
Coupang Eats,2025-02-15 19:35:36,5,경험해보면 알아요~~^^
Coupang Eats,2025-02-15 17:53:35,5,여윽시 쿠팡이츠!! 말모죠ㅎㅎ 😁
Coupang Eats,2025-02-15 16:51:30,1,블랙리스트 기능 추가좀 해주세요 구성품 누락나도 전달도 안되는거같고 리뷰 1점 줘도 사과멘트 한마디 안달리는 업체들 실수로 재주문하지 않게 리스트에 아예 안나오게 하는 기능좀 만들어주세요
Coupang Eats,2025-02-15 16:37:38,5,",언제 먹어도 맛난 로다닭"
Coupang Eats,2025-02-15 16:23:47,5,오 진짜 맛이썽 좋아요
Coupang Eats,2025-02-15 15:54:37,2,브랜드 쿠폰 최대 ?????원 뽑기 이벤트 들어가면 무조건 최소금액 할인쿠폰으로만 정한 듯이 나오는게 정말 짜칩니다.
Coupang Eats,2025-02-15 14:55:52,5,진작에 안쓴걸 후회함
Coupang Eats,2025-02-15 14:21:55,5,배달비 무료라서 좋아요
Coupang Eats,2025-02-15 13:58:17,5,쿠팡이츠 자주 애용합니다 만족스러워요
Coupang Eats,2025-02-15 13:29:26,3,배달수단 고객이 선택할 수 있게 해주세요. (예시로 자전거.도보 배달 가능.불가능 체크 여부) 한 집 배달비용은 똑같은데 늦게오고 기본적인 보냉가방도 없이 들고와서 음식은 식어서 오고... 다른 대체방안으로라도 개선되길 바래봅니다.
Coupang Eats,2025-02-15 12:09:21,5,배달이 빨라서 좋아요♡
Coupang Eats,2025-02-15 07:55:26,5,요x요 배x 보다 쿠팡이츠를 더 이용하게 됨..
Coupang Eats,2025-02-14 23:54:44,1,배달기사들이 정신줄 놓고 배달함 한두번이 아님
Coupang Eats,2025-02-14 23:52:46,5,타 배달서비스보다 빨라서 좋네요
Coupang Eats,2025-02-14 23:48:21,5,👍🏻👍🏻👍🏻👍🏻👍🏻
Coupang Eats,2025-02-14 22:30:13,5,멤버쉽하면 너무 편함
Coupang Eats,2025-02-14 22:16:40,5,와우회원의 혜택. 굿
Coupang Eats,2025-02-14 21:24:31,5,몇 년째 쭈우~욱 사용중
Coupang Eats,2025-02-14 21:23:29,5,배달비가 공짜라서 요즘같은 배달시대에는 가성비 짱입니다.
Coupang Eats,2025-02-14 21:16:44,5,굿. 이츠 번창하시고 고객위해 항상 최선을 다해주셔요
Coupang Eats,2025-02-14 20:55:21,5,무료배달 짱짱좋아요. 그기다 매일 할인 쿠폰까지 완전좋으다. 배민으로 않먹게됨 진심
Coupang Eats,2025-02-14 20:27:31,5,무료배달의 선구자 + 친절한 상담사님 + 빵빵한 할인
Coupang Eats,2025-02-14 20:26:58,5,Gooooooood!!
Coupang Eats,2025-02-14 19:50:39,5,편리하고 가성비도 맛도 대만족
Coupang Eats,2025-02-14 19:39:47,5,너무 간편하고 빠릅니다
Coupang Eats,2025-02-14 19:30:43,1,배달 기사 태도 문제로 문의 했는데 질문에 답도 안해주고 상담원 연결을 멋대로 끊어버리네요. 쿠팡 회원이면 배달무료는 괜찮은데 그거 말고는 장점이 없네요
Coupang Eats,2025-02-14 18:30:24,1,배달하는 사람들이 별로에요
Coupang Eats,2025-02-14 18:18:38,5,다른 앱보다 배달이 훨 빠르고 할인도 해주고 감사합니다
Coupang Eats,2025-02-14 17:35:51,5,할인 많이해줘서 좋당
Coupang Eats,2025-02-14 17:29:37,5,아주 편리하게 잘 사용하고있어요.
Coupang Eats,2025-02-14 14:52:00,5,고객 입장에서 편해서 좋아요
Coupang Eats,2025-02-14 14:43:59,5,배달도 빠르고 좋아요^^
Coupang Eats,2025-02-14 14:10:52,5,며칠전엔 왜 버그로 지원 안 하는 지역이라고 떴었는지 모르겠는데... 지금은 잘 되네요. 서울하고 한정거장 차이인데 같은 수도권에서 안되는곳이 있을리가 없죠
Coupang Eats,2025-02-14 13:42:41,5,지도상에서 배달 현황 실시간으로 볼수 있어서 좋아요
Coupang Eats,2025-02-14 13:00:25,5,쿠팡이츠 주문하기 편하고 할인도 많고 배달도 빨라서 쿠팡이츠에서만 배달주문 합니다.
Coupang Eats,2025-02-14 12:17:08,5,아주좋아요 아주좋아요 아주좋아요
Coupang Eats,2025-02-14 11:55:25,5,다른 어플보다 좋습니다 무료배달과 추천이 좋네요
Coupang Eats,2025-02-14 11:45:04,5,배땡보다좋아요 훨씬
Coupang Eats,2025-02-14 11:29:56,5,타 서비스에서 옮겼는데 만족중입니다!
Coupang Eats,2025-02-14 11:27:24,5,배달무료 넘 좋아요
Coupang Eats,2025-02-14 10:35:53,5,맛있게 잘 먹었습니다
Coupang Eats,2025-02-14 05:54:36,5,"쿠팡이츠 참좋은거 같아요 배달료도 착하고,쿠폰도 착하고ㅋㅋ 다착하네요^^"
Coupang Eats,2025-02-14 01:41:07,5,배송이 빨리 되어 좋아
Coupang Eats,2025-02-13 20:23:23,5,모든 부위가 보드랍고 맛있어요!
Coupang Eats,2025-02-13 20:18:34,5,너무빠르고 좋아요 업체도 많아요
Coupang Eats,2025-02-13 20:06:55,3,쿠플가입하면 무료배달에 쿠팡포인트도 적립되고 좋긴한데 가게가 광고 서비스를 이용하게 되면 사용자 입장에서 맨 위에 뜨게 되면서 아무 생각없이 시켰다간 가까이 있는 가게가 아닌 엄청 멀리 있는 가게에서 배달 되는 경우가 있으니 주의하세요
Coupang Eats,2025-02-13 19:46:08,5,굿!....정말맛나요!
Coupang Eats,2025-02-13 19:26:57,5,배쪽 사용하다가 이쪽으로 왔습니다. 무료배달도 다양하지는 않지만 부족하지는 않은 듯 합니다. 택배 배송도 가끔하다 보니 전 여기가 더 좋은 것 같습니다. 그리고 스포츠 시청도 있네요.
Coupang Eats,2025-02-13 19:26:23,5,배달료 무료라 좋습니다.
Coupang Eats,2025-02-13 18:55:54,5,잘 쓰고 있습니다 근데 가게랑 직접 통화가 안되는게 넘 답답해요 빠진 품목 있을때 통화로 빨리 헤결 할 수 있는데 고객센터 통해서 해결해야 하니 짜증나요 배민이나 지도앱 에서 번호 찾아서 할때도 있지만 못찾을 때도 있어서 종종 답답해요 고객센터는 전적으로 고객 입장을 생각 해주고 처리를 빨리 해줘서 아주 좋아요
Coupang Eats,2025-02-13 17:56:42,5,편하고 고객대응 잘함.
Coupang Eats,2025-02-13 17:42:05,5,예상시간 기가막히게 잘 지킴 신기해요 정말 오차없구 라이더님 픽업하고 오시는 과정까지 볼 수 있어서 더 안심됩니다. 저는 배달 자주 시키지는 않아서 와우는 안하고 그냥 배달비 내고 먹지만 자주 시켜드시면 배*보다 나을것 같아요
Coupang Eats,2025-02-13 17:18:08,1,아니 광고로 첫 주문시 11000원 할인이라더니 막상 깔아서 주문하려 했더니 그 쿠폰은 지들 유료 멤버십 가입자 전용 쿠폰이라더라 이 허위 광고 쓰레기 앱 얘들도 배민 따라가네
Coupang Eats,2025-02-13 17:05:54,5,한집배송 할인받고 넘 좋습니다. ^^
Coupang Eats,2025-02-13 16:21:37,5,배달현황이 넘 좋아요
Coupang Eats,2025-02-13 16:02:30,5,아주 만족하며 이용합니다
Coupang Eats,2025-02-13 15:44:43,4,한달에 700만원이상 사용했는데 생각보다 할인이 부족한것같음
Coupang Eats,2025-02-13 14:55:40,5,배달완료시 초인종눌러주세요
Coupang Eats,2025-02-13 13:41:30,5,빵두깨.맛. 만족이예요
Coupang Eats,2025-02-13 13:37:28,1,최악의 배달앱. 계속 배송예정시간 업데이트 되면서 한시간까지 기달리게 하고는 오배송으로 결국 못받음. 못받은건 배송기사 잘못 이니깐 그냥 재주문 들어갔는데(가게주문확인 뜸) 재주문 받고선 18분 뒤에 기타사유로 주문 취소됨. 고객센터 연락하니깐 가게확인 안하고 주문들어간거라고 함. 그게 뭔 소리인지. 2시간 내내 음식 기달리다가 끝남. 한번 빼곤 배송 매번 느려도 무료배달이라 참았는데 참는데도 한계가 있음.
Coupang Eats,2025-02-13 13:19:35,5,좋아요 고객센터 처리가 좋아요
Coupang Eats,2025-02-13 12:14:58,5,배민망하고 쿠팡이츠 흥해라
Coupang Eats,2025-02-13 07:45:01,5,"GPS 신호가 약한 실내에서는 현 위치가 근처의 다른 곳으로 표시되는 경우가 종종 있는데다가, 건물명을 쓰지 않는 새 주소 도로명 체계로 인해 외국인 등 관광객들은 오배송을 겪는 일이 매우 잦으며, 이로 인해 배달 중 시간낭비 및 동선 지체로 인한 사고를 유발할 위험성도 매우 큽니다. 따라서, 배달 주소를 기입할 때는 상세란에 동 호수만 입력할 것이 아니라 반드시 빌라, 호텔명 등 건물 명칭도 꼭 입력하도록 안내하여야 할 것입니다."
Coupang Eats,2025-02-12 22:13:41,5,굿 ~~~~~~~~~
Coupang Eats,2025-02-12 21:04:21,5,잘사용하고 있어요~~
Coupang Eats,2025-02-12 20:33:50,4,주문내역좀 상세히 볼수있게 해주세요. 배민은 적용했던 요청사항도 다시볼 수 있는데 여긴 주문내역 내용이 너무 없어요..
Coupang Eats,2025-02-12 20:29:38,5,신속 ㆍ정확합니다ㅡ매우 만족합니다
Coupang Eats,2025-02-12 20:17:19,5,쿠팡 너무좋아요 !
Coupang Eats,2025-02-12 19:38:57,5,주문과 취소등 편리해졌음
Coupang Eats,2025-02-12 19:32:05,5,리뷰쓰려면 어쩔수없음
Coupang Eats,2025-02-12 19:09:56,5,배달도 빠르고 배달비 조금 아주굿굿굿
Coupang Eats,2025-02-12 16:57:59,3,첫 주문 10000원 쿠폰이라고 그렇게 광고해서 깔았는데 10000원 쿠폰팩이라뇨.. 옹졸하게 7000원 3000원 나눠져있는 거 진짜 아닌듯...ㅠ
Coupang Eats,2025-02-12 15:52:17,5,배달비 무료가 짱 입니다
Coupang Eats,2025-02-12 14:53:48,3,"다른 명의 계좌,카드도 사용할 수 있게 해주세요"
Coupang Eats,2025-02-12 14:02:03,2,매번 시간 자동 늘고 말하면 쿠폰 투척하고 기본이 안바뀜 그래도 매일씀 😤
Coupang Eats,2025-02-12 13:26:37,5,배달 음식 수량이 잘못 되었을때 재주문으로해서 바로 배달되어 오네요
Coupang Eats,2025-02-12 13:06:36,5,로켓와우쓰면 안쓸수가없다...
Coupang Eats,2025-02-12 12:02:12,4,적립이 안되는게 아쉽네요.
Coupang Eats,2025-02-12 11:32:14,4,..10%할인 다시해주세요
Coupang Eats,2025-02-12 11:14:09,5,무료배달 잘 이용하고 있어요~~
Coupang Eats,2025-02-12 07:24:43,5,쿠팡이츠는 ㄹㅇ 배달비무료 개꿀임 멤버쉽만 가입하면 끝 ㅋ
Coupang Eats,2025-02-12 02:41:31,5,배송이 빠르고 정확함
Coupang Eats,2025-02-11 23:03:34,5,쿠팡이츠 없을땐 배달비걱정뿐이였는데 너무 좋네요 ㅋ
Coupang Eats,2025-02-11 22:50:05,5,"무료배달이라 좋다. 기존 배달앱 정기적으로 월비 내고 있는거 비해서 멤버쉽혜택이 별루없어 아쉬웠었는데, 여긴 지금 무료배달로 부담을 덜어줘서 한번 이용한후로 자주찾게된다. 이제 슬슬 기존배달 월사용료 나가는 멤버쉽은 탈퇴해얄것같다"
Coupang Eats,2025-02-11 22:48:58,5,할인혜택과~무료배달서비스까지~ 대만족입니다~^^
Coupang Eats,2025-02-11 22:41:03,5,배민버리고 쿠팡쓴지오래 쿠
Coupang Eats,2025-02-11 21:49:33,5,"쿠팡의 무서운 공격본능에 굴복하면서, 와우 재가입함."
Coupang Eats,2025-02-11 21:17:02,5,배달비 걱정 덜었네요 너무 좋아요
Coupang Eats,2025-02-11 21:10:05,5,할인혜택이 많아 좋아요.
Coupang Eats,2025-02-11 21:05:24,5,정말 유용한 할인 쿠폰이 많아요
Coupang Eats,2025-02-11 20:56:38,4,대도시에서의 편의성만큼은 다른데보다 낫지만 소형 일반시에서는 쓰기 너무 힘들정도 추가로 배달기사들 복불복이 너무 심함
Coupang Eats,2025-02-11 20:50:55,5,국수를  진짜 좋아하는데  명품잔치국수는 처음 주문해보네요. 일단 양이 푸짐해서 놀랐구요. 국물맛에  한번더 놀랐네요 모처럼  맛나게 흡족하게 먹었습니다. 자주 이용할것 같아요. 사장님 한결같이 변함없는맛 부탁드려요 감사합니다.
Coupang Eats,2025-02-11 20:38:52,5,좋아요 잘먹겠습니다
Coupang Eats,2025-02-11 20:22:19,5,이벤트가 자주있고 배달 상황을 알수있어서 정말 좋음
Coupang Eats,2025-02-11 19:53:29,5,이벤트를 자주 해주시면 좋겠어요
Coupang Eats,2025-02-11 19:47:32,5,너무 유용하네요 배달도 무료
Coupang Eats,2025-02-11 19:18:18,5,신속 정확하게 배달이 됩니다
Coupang Eats,2025-02-11 17:09:39,5,무료배달이라 넘좋아요^^
Coupang Eats,2025-02-11 16:32:59,5,쿠팡이츠 첨으로 주문해서 그런지 배달시간도 정확하고 시켜먹는 음식도 참 맛있게 먹을수 있어서 좋았어요
Coupang Eats,2025-02-11 15:39:18,5,빠르게 배달되고 안전하게 잘 받아서 맛나게 잘 먹었습니다.
Coupang Eats,2025-02-11 15:07:34,5,악독한 배민이기고 쿠팡이 짱먹자
Coupang Eats,2025-02-11 14:20:34,5,다양한 할인이 많아서 좋아요
Coupang Eats,2025-02-11 13:05:51,5,할인 많이함 라이더 위치 보임 근데 약간 촌동네 살면 매장이 별로 없긴 함
Coupang Eats,2025-02-11 12:47:25,5,너무 좋아요. 배달료도 공짜
Coupang Eats,2025-02-11 12:46:17,5,편리하고 간편해서 좋아요👍
Coupang Eats,2025-02-11 12:45:59,5,결제개선만 해주심 더 잘될듯합니다
Coupang Eats,2025-02-11 12:23:29,5,좋아요 다 좋아요 빠르고 안전하고 맛 있어요
Coupang Eats,2025-02-11 12:14:54,5,"쿠팡와우회원이라 배송비 아낄 수 있고, 다른 앱보다 배달범위가 넓게 설정 되있는지 조금 먼 곳에서도 와서 구성탱이 사는 저에겐 딱입니다~!"
Coupang Eats,2025-02-11 09:43:26,5,친절한 상담 감사했습니다
Coupang Eats,2025-02-11 03:22:25,5,배민 쓰다가 쿠팡이츠 써보니까 신세계입니다
Coupang Eats,2025-02-11 01:51:23,5,ㅂ앱보다 전 여기가 좋더라구요
Coupang Eats,2025-02-10 23:56:34,5,쿠폰도 있고 편리해요
Coupang Eats,2025-02-10 23:27:50,5,무료에 빠른배송 완전 짱입니다요~~👍👍👍
Coupang Eats,2025-02-10 22:25:57,5,너무 좋아용! 그냥 한 번 시켜봤는데 생각지도 못하게 너무 맛있게 먹었네요. ㅎㅎ
Coupang Eats,2025-02-10 21:57:44,5,아이들이 아주좋아해요
Coupang Eats,2025-02-10 21:13:05,5,편리해서 자주. 애용합니다~
Coupang Eats,2025-02-10 20:57:16,5,쿠팡이제 생필어플인듯
Coupang Eats,2025-02-10 20:31:48,5,빠르고 안전한 배달 감사합니다
Coupang Eats,2025-02-10 18:55:11,5,잘먹었어요 좋았어요
Coupang Eats,2025-02-10 18:27:59,5,변함없이 맛있습니다. 감사합니다!
Coupang Eats,2025-02-10 18:14:40,5,빠르고 좋아요~^^
Coupang Eats,2025-02-10 18:13:26,5,배달이 빨라서 좋아요
Coupang Eats,2025-02-10 17:38:31,5,이벤트도 많이하고 넘 좋아요
Coupang Eats,2025-02-10 17:30:17,5,편하고 너무 좋네요.
Coupang Eats,2025-02-10 17:06:37,5,배송이 빨라요~ 뭣보다 쿠팡과함께 써서 배송료가 없어 좋네요
Coupang Eats,2025-02-10 16:47:01,4,빠른 배달이 좋아요
Coupang Eats,2025-02-10 15:47:39,5,아직 안되는매장도 있지만 되는매장에 한해 막주는 서비스!!
Coupang Eats,2025-02-10 13:55:04,5,신속한써비스 만족입니다^^
Coupang Eats,2025-02-10 12:59:21,5,굉장히 편하고 좋아요 특히 배달비가 거의 없잖아요?
Coupang Eats,2025-02-10 11:19:04,5,맛잇고 베달이 배민보다 좋음
Coupang Eats,2025-02-10 09:21:59,5,배민보다 빠르고 좋아요
Coupang Eats,2025-02-10 08:51:18,5,"배달비 없어 좋고, 배달 이동경로가 앱에서 보여 더 재미 있습니다. 좋아요."
Coupang Eats,2025-02-10 04:38:46,5,"맛있는 음식을 한식, 양식, 중식, 분식 모~~두 골라 주문만 하면 뚝딱!^^ 참 편리하고 좋은 앱이예요~~"
Coupang Eats,2025-02-10 03:11:40,5,맛있어요 늘 맛있게 잘 먹고있어요
Coupang Eats,2025-02-10 01:25:52,5,감사히 잘 사용중입니다.
Coupang Eats,2025-02-10 00:53:22,5,배달비 절약 개꿀어플
Coupang Eats,2025-02-10 00:12:16,4,맛도 최고 배달도 빨라서 좋아요
Coupang Eats,2025-02-10 00:12:05,5,최고최고 쿠팡와우 짱입니다요
Coupang Eats,2025-02-09 23:02:54,5,어짜피 배달비내고 패스쓸거면 쿠팡이답이다.
Coupang Eats,2025-02-09 23:02:30,5,맛있게 잘먹었습니다.
Coupang Eats,2025-02-09 22:30:07,1,왜 계속 알림허용하라고 창띄우냐? 리뷰이벤트만 써주고 지위야지
Coupang Eats,2025-02-09 22:10:12,5,배달이 무료라서 좋아요
Coupang Eats,2025-02-09 21:34:16,5,너무 편리하고 사용하기 아주 잘 되어있음
Coupang Eats,2025-02-09 20:59:04,5,배X은 그냥 기분나빠서 삭제해버림 쿠팡이츠가 배.민보다 나음 가게도 하는 입장이지만 배X은 그냥 거름
Coupang Eats,2025-02-09 20:38:21,5,무료 배송이라 너무 좋습니다.가끔 할인도 되는 것도 많아서 정말 많이 이용합니다
Coupang Eats,2025-02-09 20:17:16,5,이런 배달앱이 있어 맘편히 배달 시켜먹습니다 고맙습니다
Coupang Eats,2025-02-09 20:08:50,1,와우혜텍은 돌았나. 쿠폰뿌리고 월회비받으면 뭔가해주는거같냐?
Coupang Eats,2025-02-09 19:51:15,5,사용하기 매우퍈해요
Coupang Eats,2025-02-09 19:37:33,5,굳입니다~^^이벤트도 좋아요
Coupang Eats,2025-02-09 19:37:15,5,집콕하고 있을때 주문하기좋은 음식앱입니다
Coupang Eats,2025-02-09 19:35:49,5,배달료가없는 쿠팡이츠 좋아요
Coupang Eats,2025-02-09 19:22:54,5,정말 편리합니다..
Coupang Eats,2025-02-09 19:19:08,5,쿠폰적용 쿠팡적립캐시 사용등..할인혜택에 배달팁까지.유용할
Coupang Eats,2025-02-09 19:12:50,5,배달비가 공짜~^^
Coupang Eats,2025-02-09 19:06:00,3,N페이 결제좀 만들어주세요
Coupang Eats,2025-02-09 19:01:47,5,쿠팡이츠는 고객한데는 잘합니다. 라이더님한데는 어떨지 잘 모르겠지만..오배송으로 인해 연락드렸는데 즉시 재주문처리해서 한집배달로 10분도 안되서 음식 재도착함. 그 오배송 음식 값은 라이더님 잘못이니 책임지셔야겠지만..고객에게는 진짜 친절하고 잘함.
Coupang Eats,2025-02-09 19:00:30,5,혼밥 배달비 걱정없이 잘사용중... 조금 더 다양했음하는 바램이 있긴해요
Coupang Eats,2025-02-09 18:56:05,1,쿠팡이츠가 빡치는게 배달 중인 상태고 30분 남는다고 떠있는데 이게 늦을 것 같으면 시간이 조금씩 늘어남 ㅋㅋㅋㅋ 픽업 했고 배달 중 18분 남았다고 떠있었는데 화면 보고 있으면 23분 됐다가 다시 시간 15분으로 줄었는데 22분으로 바뀌어 있고 이런식 ㅋㅋㅋ 어처구니가 없음. 애초에 30분 잡지말고 1시간 걸린다고 잡던가 왜 그러는거임. 개선 좀 해주세요 진짜 짜증나네 한두번도 아니고. 음식점들 20분 30분 걸린다 나와있는거 꼼수치는거고 다 개뻥임.
Coupang Eats,2025-02-09 18:54:28,5,무료배달에 쿠폰 너무좋음..하지만 가게는 남는게 없을 듯
Coupang Eats,2025-02-09 18:13:38,5,사용하기 편하고 빠름
Coupang Eats,2025-02-09 18:05:50,5,건편하게 편합니다.
Coupang Eats,2025-02-09 17:42:17,5,쿠팡이츠 좋아요!!특히 한집배달은 정말 빨리옵니다^^
Coupang Eats,2025-02-09 17:10:38,5,매장이 좀더 많으면 좋겠습니다
